bg_id,numplayers,best,recommended,not_recommended
16620,3,0,2,0
16620,4,1,1,0
16620,32767,0,0,2
203967,1,0,0,4
203967,2,0,1,3
203967,3,0,1,4
203967,4,0,3,2
203967,5,3,2,0
203967,6,3,2,0
203967,7,2,3,0
203967,32767,0,1,3
42785,1,0,0,0
42785,2,1,0,0
42785,32767,0,0,0
1435,1,0,1,4
1435,2,1,3,2
1435,3,5,1,0
1435,4,5,2,1
1435,32767,0,1,2
31762,1,0,0,0
31762,2,0,1,0
31762,3,0,1,0
31762,4,1,0,0
31762,32767,0,0,0
140317,1,0,0,1
140317,2,0,0,0
140317,3,0,0,0
140317,4,1,0,0
140317,5,0,0,0
140317,6,0,0,0
140317,32767,0,0,1
11628,1,0,0,3
11628,2,0,2,0
11628,3,0,2,0
11628,4,2,0,0
11628,5,1,2,0
11628,6,2,1,0
11628,32767,0,0,1
20624,1,0,0,1
20624,2,0,0,1
20624,3,0,2,0
20624,4,2,0,0
20624,32767,0,0,1
13982,1,0,0,3
13982,2,0,3,0
13982,3,0,3,0
13982,4,2,1,0
13982,32767,0,0,2
16052,1,2,0,0
16052,2,0,0,0
16052,32767,0,0,0
2566,1,0,0,0
2566,2,0,0,0
2566,3,0,1,0
2566,4,1,0,0
2566,5,0,0,1
2566,32767,0,0,0
33799,1,0,0,1
33799,2,0,0,0
33799,3,0,0,0
33799,4,0,1,0
33799,32767,0,0,0
10518,1,0,0,0
10518,2,1,0,0
10518,3,0,0,0
10518,4,0,0,0
10518,5,0,0,0
10518,6,0,0,0
10518,32767,0,0,0
8943,1,1,0,0
8943,2,0,1,0
8943,3,0,0,1
8943,4,0,0,1
8943,5,0,0,1
8943,6,0,0,1
8943,32767,0,0,1
92776,1,0,0,7
92776,2,0,4,3
92776,3,4,5,0
92776,4,7,2,0
92776,5,3,5,0
92776,6,3,4,0
92776,32767,0,0,4
129469,1,0,0,3
129469,2,0,3,0
129469,3,1,2,0
129469,4,3,0,0
129469,5,0,3,0
129469,32767,0,0,3
3636,32767,0,0,1
121601,1,0,0,1
121601,2,0,1,1
121601,3,2,1,0
121601,4,2,1,0
121601,5,3,0,0
121601,6,2,0,0
121601,32767,0,1,0
1249,1,0,0,0
1249,2,0,1,0
1249,3,1,1,0
1249,4,0,1,0
1249,32767,0,0,0
2426,1,0,0,3
2426,2,1,0,1
2426,3,0,3,0
2426,4,2,1,0
2426,32767,0,0,2
13886,1,0,0,3
13886,2,2,1,0
13886,3,2,1,0
13886,4,2,1,0
13886,32767,0,0,2
237329,1,0,0,1
237329,2,0,0,1
237329,3,0,1,0
237329,4,0,1,0
237329,5,1,0,0
237329,6,0,1,0
237329,32767,0,1,0
313121,1,0,0,0
313121,2,0,1,0
313121,3,0,1,0
313121,4,1,0,0
313121,32767,0,0,0
3378,1,0,0,2
3378,2,0,0,2
3378,3,2,0,0
3378,4,3,0,0
3378,32767,0,0,2
207311,1,1,0,1
207311,2,0,1,0
207311,3,1,0,0
207311,4,0,1,0
207311,32767,0,0,0
10424,1,0,0,1
10424,2,0,0,1
10424,3,0,1,0
10424,4,1,0,0
10424,32767,0,0,1
145842,1,0,0,9
145842,2,0,3,4
145842,3,3,5,3
145842,4,9,1,1
145842,32767,0,0,7
216906,1,0,1,0
216906,2,0,1,0
216906,3,0,1,0
216906,4,1,0,0
216906,5,1,0,0
216906,6,1,0,0
216906,32767,0,1,0
13682,1,0,0,1
13682,2,0,0,0
13682,3,0,0,0
13682,4,1,0,0
13682,5,0,0,0
13682,6,0,1,0
13682,32767,0,0,0
133334,1,0,1,0
133334,2,1,0,0
133334,32767,0,0,1
13039,1,0,0,0
13039,2,1,0,0
13039,32767,0,0,0
32993,1,0,0,1
32993,2,0,0,0
32993,3,0,1,0
32993,4,0,1,0
32993,5,0,0,0
32993,32767,0,0,0
167505,1,0,1,1
167505,2,0,1,1
167505,3,0,1,1
167505,4,1,1,0
167505,5,1,1,0
167505,6,1,1,0
167505,32767,0,0,2
2598,1,0,2,4
2598,2,8,0,0
2598,32767,0,2,4
6792,1,0,0,1
6792,2,0,1,0
6792,3,1,0,0
6792,4,1,0,0
6792,32767,0,0,1
31561,1,0,0,2
31561,2,0,1,2
31561,3,0,1,2
31561,4,2,1,0
31561,5,0,3,0
31561,6,1,1,1
31561,32767,0,1,1
85286,1,0,0,1
85286,2,0,1,0
85286,3,1,0,0
85286,4,1,0,0
85286,32767,0,0,1
12924,1,0,0,1
12924,2,1,0,0
12924,32767,0,0,1
6364,1,0,0,0
6364,2,0,0,0
6364,3,0,1,0
6364,4,1,1,0
6364,5,0,0,0
6364,6,0,0,0
6364,7,0,0,0
6364,8,0,0,0
6364,32767,0,0,0
62861,1,0,0,2
62861,2,1,0,2
62861,3,0,2,1
62861,4,2,1,1
62861,5,0,2,1
62861,6,0,1,2
62861,32767,0,0,2
610,1,0,0,1
610,2,0,0,1
610,3,0,1,0
610,4,1,0,0
610,5,0,0,1
610,6,0,0,1
610,32767,0,0,1
186295,1,0,0,0
186295,2,0,0,0
186295,3,0,0,0
186295,4,0,1,0
186295,5,0,0,0
186295,32767,0,0,0
170395,1,0,0,0
170395,2,0,1,1
170395,3,0,1,0
170395,4,0,1,0
170395,5,0,1,0
170395,6,0,1,0
170395,32767,0,0,0
7605,1,0,0,1
7605,2,1,0,0
7605,32767,0,0,1
20005,1,0,0,0
20005,2,0,0,0
20005,3,0,0,0
20005,4,0,0,0
20005,5,0,0,0
20005,6,0,0,1
20005,32767,0,0,0
11683,1,0,0,1
11683,2,0,0,1
11683,32767,0,0,1
212873,1,0,1,4
212873,2,3,3,0
212873,3,4,2,0
212873,4,1,4,0
212873,5,0,1,3
212873,6,0,1,4
212873,32767,0,0,2
148273,1,0,0,1
148273,2,0,0,1
148273,3,0,0,1
148273,4,0,1,0
148273,5,0,1,0
148273,6,0,1,0
148273,7,1,0,0
148273,8,1,0,0
148273,32767,0,1,0
11954,1,0,0,0
11954,2,0,0,0
11954,3,1,1,0
11954,4,1,0,0
11954,5,0,1,0
11954,32767,0,0,0
5952,1,0,0,1
5952,2,1,0,0
5952,3,0,0,1
5952,32767,0,0,1
9082,1,6,0,0
9082,32767,0,3,2
23970,1,0,0,1
23970,2,1,0,0
23970,3,1,0,0
23970,4,0,1,0
23970,32767,0,0,1
7860,1,0,0,2
7860,2,0,2,0
7860,3,1,2,0
7860,4,3,1,0
7860,5,2,1,0
7860,32767,0,0,2
23870,1,0,3,0
23870,2,5,0,0
23870,32767,0,0,1
67629,1,0,0,3
67629,2,2,1,0
67629,32767,0,0,3
13260,1,0,0,4
13260,2,1,2,1
13260,3,3,1,1
13260,4,4,1,0
13260,5,2,2,1
13260,6,1,3,1
13260,32767,0,0,4
275802,1,2,0,1
275802,2,2,0,1
275802,3,2,0,1
275802,4,0,1,2
275802,5,0,1,2
275802,6,1,1,0
275802,32767,0,0,2
6953,1,1,0,2
6953,2,1,2,3
6953,3,0,0,5
6953,4,4,1,2
6953,32767,0,0,1
99949,1,0,0,2
99949,2,4,0,0
99949,3,1,2,1
99949,4,1,1,1
99949,32767,0,0,1
38197,1,0,0,1
38197,2,0,1,0
38197,3,0,1,0
38197,4,1,0,0
38197,32767,0,0,0
5663,1,0,0,1
5663,2,2,0,0
5663,3,0,1,1
5663,4,0,0,0
5663,32767,0,0,0
294969,1,0,0,1
294969,2,0,1,0
294969,3,1,0,0
294969,4,0,1,0
294969,5,0,0,1
294969,6,0,0,1
294969,32767,0,0,1
22265,1,0,0,1
22265,2,0,0,1
22265,3,0,1,0
22265,4,0,1,0
22265,5,2,0,0
22265,32767,0,0,1
140729,1,0,0,4
140729,2,0,0,4
140729,3,0,1,3
140729,4,1,1,2
140729,5,1,1,2
140729,6,1,1,2
140729,7,0,1,3
140729,8,0,1,3
140729,9,0,1,3
140729,10,0,1,3
140729,32767,0,1,3
32849,1,0,0,1
32849,2,2,0,0
32849,3,2,0,0
32849,4,0,1,0
32849,32767,0,0,0
4070,1,0,0,0
4070,2,0,1,0
4070,3,0,1,0
4070,4,0,0,0
4070,5,0,0,0
4070,6,0,0,0
4070,7,0,0,0
4070,8,0,0,0
4070,32767,0,0,0
10807,1,0,0,1
10807,2,0,0,2
10807,3,0,1,1
10807,4,2,1,0
10807,5,1,2,0
10807,6,1,0,1
10807,32767,0,0,1
6994,1,0,1,4
6994,2,4,2,0
6994,3,2,4,0
6994,4,1,4,1
6994,5,0,2,4
6994,6,0,1,5
6994,32767,0,0,6
117910,1,0,0,1
117910,2,0,1,0
117910,3,0,1,0
117910,4,0,0,0
117910,32767,0,0,1
19466,1,0,0,3
19466,2,0,1,2
19466,3,0,1,2
19466,4,1,2,0
19466,5,1,1,1
19466,6,0,3,1
19466,7,0,1,1
19466,8,0,1,1
19466,9,0,1,1
19466,10,0,1,1
19466,11,0,0,1
19466,12,0,0,1
19466,13,0,0,1
19466,14,0,0,1
19466,15,0,0,1
19466,16,0,0,1
19466,17,0,0,1
19466,18,0,0,1
19466,19,0,0,1
19466,20,0,0,1
19466,21,0,0,1
19466,22,0,0,1
19466,23,0,0,1
19466,24,0,0,1
19466,32767,0,0,1
191077,1,0,0,5
191077,2,4,1,0
191077,3,0,1,4
191077,4,4,1,0
191077,5,0,1,4
191077,6,3,2,0
191077,7,0,1,4
191077,8,3,2,0
191077,32767,0,0,4
2037,1,0,0,0
2037,2,0,1,0
2037,3,0,1,0
2037,4,1,0,0
2037,32767,0,0,0
13657,1,0,0,2
13657,2,3,0,0
13657,32767,0,0,2
5644,1,0,0,1
5644,2,0,1,0
5644,3,0,1,0
5644,4,1,0,0
5644,5,0,1,0
5644,6,0,1,0
5644,7,0,1,0
5644,8,1,0,0
5644,9,0,1,0
5644,10,0,1,0
5644,11,0,1,0
5644,12,1,0,0
5644,32767,0,0,1
158918,1,0,0,2
158918,2,1,1,0
158918,3,0,2,0
158918,4,1,0,1
158918,32767,0,0,2
56246,1,0,0,5
56246,2,1,1,3
56246,3,2,3,1
56246,4,2,2,1
56246,5,0,2,2
56246,6,0,2,2
56246,32767,0,0,4
154753,1,0,0,1
154753,2,1,0,0
154753,32767,0,0,1
25950,1,0,0,1
25950,2,0,2,0
25950,3,1,0,0
25950,4,0,1,0
25950,32767,0,0,1
18657,1,0,3,0
18657,2,3,0,0
18657,32767,0,0,2
18679,1,0,0,0
18679,2,1,1,0
18679,3,0,1,0
18679,4,1,0,0
18679,5,1,0,0
18679,6,0,1,0
18679,7,0,1,0
18679,8,0,0,1
18679,9,0,0,1
18679,10,0,0,1
18679,11,0,0,1
18679,12,0,0,0
18679,13,0,0,0
18679,14,0,0,0
18679,15,0,0,0
18679,16,0,0,0
18679,17,0,0,0
18679,18,0,0,0
18679,19,0,0,0
18679,20,0,0,0
18679,21,0,0,0
18679,22,0,0,0
18679,23,0,0,0
18679,24,0,0,0
18679,25,0,0,0
18679,26,0,0,0
18679,27,0,0,0
18679,28,0,0,0
18679,29,0,0,0
18679,30,0,0,0
18679,32767,0,0,0
27675,1,0,0,1
27675,2,0,1,0
27675,3,1,0,0
27675,4,1,0,0
27675,5,1,0,0
27675,32767,0,0,1
25144,1,0,0,1
25144,2,1,0,0
25144,3,0,1,0
25144,4,0,0,1
25144,5,0,0,1
25144,32767,0,0,1
41017,1,0,0,1
41017,2,2,0,0
41017,3,0,2,0
41017,4,3,0,0
41017,32767,0,0,1
32680,1,2,0,0
32680,2,2,1,0
32680,32767,0,0,0
6798,1,0,0,2
6798,2,0,2,0
6798,3,2,0,0
6798,4,0,1,1
6798,5,1,0,1
6798,32767,0,0,2
1648,1,0,1,0
1648,2,0,0,0
1648,3,0,0,0
1648,4,0,0,0
1648,5,0,0,0
1648,6,0,0,0
1648,7,0,0,0
1648,32767,0,0,0
8852,1,0,0,1
8852,2,0,1,0
8852,3,1,0,0
8852,4,0,1,0
8852,5,0,0,0
8852,6,0,0,0
8852,7,0,0,0
8852,8,0,0,0
8852,32767,0,0,1
26861,1,0,0,1
26861,2,1,0,0
26861,32767,1,0,0
3910,1,0,0,1
3910,2,0,0,1
3910,3,0,1,0
3910,4,1,0,0
3910,5,0,1,0
3910,6,0,1,0
3910,32767,0,0,1
10414,1,0,0,1
10414,2,0,1,0
10414,3,0,1,0
10414,4,0,0,1
10414,32767,0,0,1
185104,1,1,0,4
185104,2,0,1,3
185104,3,1,1,1
185104,4,3,1,0
185104,5,0,3,0
185104,6,0,2,1
185104,32767,0,0,2
2515,1,0,0,2
2515,2,0,1,2
2515,3,3,1,0
2515,4,1,1,2
2515,32767,0,0,2
236639,1,0,0,2
236639,2,1,1,1
236639,3,1,1,1
236639,4,2,1,0
236639,5,1,1,0
236639,6,0,2,0
236639,32767,0,0,2
8211,1,0,1,1
8211,2,1,1,0
8211,3,0,2,0
8211,4,1,0,1
8211,5,0,1,1
8211,6,0,1,1
8211,32767,0,1,1
240224,1,0,0,2
240224,2,0,0,2
240224,3,1,0,1
240224,4,0,1,0
240224,5,0,1,0
240224,6,1,0,0
240224,32767,0,0,2
25188,1,0,0,1
25188,2,0,1,0
25188,3,1,0,0
25188,4,1,0,0
25188,5,1,0,0
25188,6,0,1,0
25188,32767,0,0,1
3503,1,0,0,0
3503,2,1,0,0
3503,3,0,1,0
3503,4,0,1,0
3503,5,0,1,0
3503,6,0,0,1
3503,7,0,0,1
3503,8,0,0,1
3503,32767,0,0,1
31512,1,0,0,3
31512,2,2,3,2
31512,3,5,0,1
31512,4,0,4,2
31512,5,0,1,5
31512,6,0,0,6
31512,32767,0,0,5
16226,1,0,0,3
16226,2,4,0,0
16226,32767,0,0,3
132320,1,0,0,3
132320,2,1,1,1
132320,3,2,0,1
132320,4,2,0,1
132320,5,0,1,1
132320,6,0,1,1
132320,32767,0,0,2
76362,1,1,0,0
76362,2,1,1,0
76362,32767,0,0,1
171424,1,0,0,1
171424,2,2,1,0
171424,3,2,0,0
171424,4,1,1,0
171424,32767,0,0,1
14539,1,0,0,1
14539,2,1,0,0
14539,3,1,0,0
14539,4,0,1,0
14539,5,0,0,1
14539,6,0,0,1
14539,32767,0,0,1
7463,1,0,1,0
7463,2,1,0,0
7463,32767,0,0,0
2782,1,0,0,0
2782,2,1,0,0
2782,3,0,0,0
2782,4,0,0,0
2782,32767,0,0,0
6436,1,0,0,1
6436,2,1,0,0
6436,32767,0,0,0
32157,1,0,0,1
32157,2,0,0,1
32157,3,0,1,0
32157,4,1,0,0
32157,5,0,1,0
32157,6,0,1,0
32157,32767,0,0,1
7746,1,0,1,0
7746,2,0,2,0
7746,3,0,1,0
7746,4,1,0,0
7746,5,0,1,0
7746,6,0,1,0
7746,32767,0,0,1
176918,1,0,0,1
176918,2,0,0,1
176918,3,0,0,1
176918,4,1,0,0
176918,5,1,0,0
176918,6,1,0,0
176918,7,1,0,0
176918,8,1,0,0
176918,9,1,0,0
176918,10,1,0,0
176918,32767,0,0,0
28472,1,0,0,0
28472,2,0,0,0
28472,3,1,0,0
28472,4,1,0,0
28472,5,0,0,0
28472,32767,0,0,0
4559,1,0,0,0
4559,2,0,0,0
4559,3,0,0,0
4559,4,1,0,0
4559,32767,0,0,0
327788,1,0,0,1
327788,2,1,0,0
327788,3,1,0,0
327788,4,1,0,0
327788,32767,0,0,1
204069,32767,0,0,0
4105,1,0,0,1
4105,2,1,0,0
4105,3,0,1,0
4105,4,0,0,1
4105,5,0,0,1
4105,6,0,0,1
4105,32767,0,0,1
1934,1,0,0,1
1934,2,0,0,0
1934,3,0,2,0
1934,4,0,2,0
1934,5,0,0,0
1934,6,0,0,0
1934,32767,0,0,0
8915,1,0,0,1
8915,2,1,0,0
8915,3,1,0,0
8915,4,0,1,0
8915,5,0,1,0
8915,6,0,0,1
8915,7,0,0,1
8915,8,0,0,1
8915,32767,0,0,1
948,1,0,0,2
948,2,2,0,0
948,32767,0,0,2
4456,1,0,3,0
4456,2,3,0,0
4456,32767,1,2,0
18097,1,0,0,2
18097,2,1,1,1
18097,3,0,2,1
18097,4,2,0,1
18097,5,0,2,1
18097,6,0,2,1
18097,32767,0,0,2
1096,1,0,0,2
1096,2,0,0,2
1096,32767,1,1,0
315058,1,0,0,1
315058,2,1,0,0
315058,32767,0,0,1
40974,1,0,0,3
40974,2,0,2,2
40974,3,1,3,0
40974,4,3,1,0
40974,5,0,3,1
40974,6,0,3,1
40974,32767,0,0,3
130597,1,0,0,1
130597,2,0,0,1
130597,3,0,2,1
130597,4,2,1,0
130597,5,3,0,0
130597,6,2,1,0
130597,7,2,1,0
130597,8,1,2,0
130597,32767,0,0,1
179701,1,0,0,1
179701,2,0,0,1
179701,3,0,1,0
179701,4,0,1,0
179701,5,1,0,0
179701,6,1,0,0
179701,7,1,0,0
179701,8,0,1,0
179701,9,0,1,0
179701,10,0,0,1
179701,11,0,0,1
179701,12,0,0,0
179701,13,0,0,0
179701,14,0,0,0
179701,15,0,0,0
179701,16,0,0,0
179701,17,0,0,0
179701,18,0,0,0
179701,19,0,0,0
179701,20,0,0,0
179701,21,0,0,0
179701,22,0,0,0
179701,23,0,0,0
179701,24,0,0,0
179701,25,0,0,0
179701,26,0,0,0
179701,27,0,0,0
179701,28,0,0,0
179701,29,0,0,0
179701,30,0,0,0
179701,32767,0,0,0
180920,1,0,0,0
180920,2,0,0,1
180920,3,2,0,0
180920,4,3,0,0
180920,5,1,1,0
180920,32767,0,0,0
47170,1,1,0,1
47170,2,0,0,2
47170,3,0,1,1
47170,4,2,0,1
47170,5,1,0,1
47170,6,0,1,1
47170,7,0,1,1
47170,8,0,1,1
47170,32767,0,0,2
121751,1,0,1,1
121751,2,1,1,2
121751,3,2,1,0
121751,4,1,1,1
121751,5,1,0,2
121751,6,0,0,1
121751,32767,0,0,2
53557,1,0,0,1
53557,2,1,0,0
53557,3,0,1,0
53557,4,0,0,1
53557,5,0,0,1
53557,32767,0,0,1
76668,1,0,0,4
76668,2,0,0,5
76668,3,1,2,1
76668,4,2,2,1
76668,5,1,2,2
76668,6,2,1,2
76668,32767,0,0,4
46743,1,0,0,2
46743,2,1,3,0
46743,3,1,2,1
46743,4,2,1,1
46743,32767,0,0,2
1656,1,0,0,0
1656,2,0,0,0
1656,3,0,0,0
1656,4,0,1,0
1656,5,0,0,0
1656,6,0,0,0
1656,32767,0,0,0
26204,1,0,0,3
26204,2,1,3,1
26204,3,1,1,1
26204,4,1,2,1
26204,32767,0,0,3
32789,1,0,0,1
32789,2,0,0,2
32789,3,0,1,1
32789,4,0,2,0
32789,32767,0,0,0
11200,1,0,0,1
11200,2,0,1,0
11200,3,1,0,0
11200,4,0,1,0
11200,5,0,1,0
11200,6,0,1,0
11200,32767,0,0,1
86768,1,0,0,0
86768,2,0,0,0
86768,3,1,0,0
86768,4,0,0,0
86768,32767,0,0,0
3114,1,0,0,4
3114,2,0,1,4
3114,3,1,2,0
3114,4,4,1,0
3114,5,3,2,0
3114,6,3,1,0
3114,32767,1,0,2
10293,1,0,1,5
10293,2,0,3,3
10293,3,2,5,0
10293,4,7,4,0
10293,32767,0,0,0
34933,1,0,0,1
34933,2,0,1,0
34933,3,1,0,0
34933,4,0,1,0
34933,32767,0,0,1
2100,1,0,0,2
2100,2,0,2,1
2100,3,2,1,0
2100,4,2,1,0
2100,5,1,2,0
2100,6,0,3,0
2100,32767,0,0,2
367,1,0,0,1
367,2,0,0,1
367,3,0,1,0
367,4,1,0,0
367,5,1,0,0
367,6,0,1,0
367,32767,0,0,1
4627,1,0,0,1
4627,2,0,1,0
4627,3,0,1,0
4627,4,0,1,0
4627,32767,0,0,1
1853,1,0,0,1
1853,2,0,0,1
1853,3,0,0,0
1853,4,0,1,0
1853,5,1,0,0
1853,6,0,0,0
1853,32767,0,0,1
128028,1,0,0,2
128028,2,4,0,0
128028,32767,0,0,2
32361,1,0,0,3
32361,2,3,0,0
32361,32767,0,0,2
24116,1,0,0,2
24116,2,0,1,1
24116,3,1,1,0
24116,4,1,1,0
24116,5,1,1,0
24116,6,0,1,0
24116,32767,0,0,0
3068,1,0,0,1
3068,2,0,1,0
3068,3,0,1,0
3068,4,1,0,0
3068,5,0,1,0
3068,6,0,1,0
3068,32767,0,0,1
3574,1,0,2,1
3574,2,3,0,0
3574,32767,1,1,1
119194,1,0,0,2
119194,2,0,0,2
119194,3,0,0,1
119194,4,0,0,1
119194,5,0,1,0
119194,6,1,0,0
119194,32767,0,0,0
795,1,0,0,4
795,2,0,1,4
795,3,1,3,0
795,4,5,1,0
795,5,1,3,0
795,6,2,3,0
795,32767,0,0,3
264660,1,0,0,3
264660,2,0,0,4
264660,3,0,1,2
264660,4,1,2,1
264660,5,1,1,1
264660,6,1,1,1
264660,32767,0,0,1
29599,1,0,0,2
29599,2,0,1,0
29599,3,1,2,1
29599,4,0,3,1
29599,32767,0,0,1
12238,1,0,0,1
12238,2,0,0,1
12238,3,0,1,0
12238,4,0,0,0
12238,32767,0,0,0
9416,1,0,0,2
9416,2,0,0,1
9416,3,1,0,1
9416,4,0,1,1
9416,5,0,1,1
9416,6,0,1,1
9416,32767,0,0,2
8530,1,0,0,0
8530,2,0,0,1
8530,3,1,0,0
8530,4,1,0,0
8530,32767,0,0,0
95765,1,0,0,1
95765,2,0,0,1
95765,3,0,0,1
95765,4,1,0,0
95765,5,1,0,0
95765,6,0,1,0
95765,7,0,1,0
95765,8,0,1,0
95765,9,0,1,0
95765,10,0,1,0
95765,11,0,0,0
95765,12,0,0,0
95765,13,0,0,0
95765,14,0,0,0
95765,15,0,0,0
95765,16,0,0,0
95765,17,0,0,0
95765,18,0,0,0
95765,19,0,0,0
95765,20,0,0,0
95765,21,0,0,0
95765,22,0,0,0
95765,23,0,0,0
95765,24,0,0,0
95765,25,0,0,0
95765,26,0,0,0
95765,27,0,0,0
95765,28,0,0,0
95765,29,0,0,0
95765,30,0,0,0
95765,32767,0,0,0
14511,1,0,0,0
14511,2,1,1,0
14511,3,0,2,0
14511,4,0,2,0
14511,32767,0,0,0
15635,1,0,0,1
15635,2,0,0,0
15635,3,0,1,0
15635,4,2,0,0
15635,5,0,0,1
15635,32767,0,0,1
1255,1,0,0,1
1255,2,0,0,1
1255,3,0,1,0
1255,4,0,1,0
1255,32767,0,0,1
88957,1,0,0,1
88957,2,1,1,1
88957,3,0,3,0
88957,4,1,2,0
88957,32767,0,0,1
2156,1,0,0,2
2156,2,1,1,0
2156,3,1,1,0
2156,4,1,1,0
2156,5,2,0,0
2156,6,2,0,0
2156,7,0,0,1
2156,8,0,0,1
2156,9,0,0,0
2156,10,0,0,0
2156,11,0,0,0
2156,12,0,0,0
2156,13,0,0,0
2156,14,0,0,0
2156,15,0,0,0
2156,16,0,0,0
2156,17,0,0,0
2156,18,0,0,0
2156,19,0,0,0
2156,20,0,0,0
2156,21,0,0,0
2156,22,0,0,0
2156,23,0,0,0
2156,24,0,0,0
2156,25,0,0,0
2156,26,0,0,0
2156,27,0,0,0
2156,28,0,0,0
2156,29,0,0,0
2156,30,0,0,0
2156,32767,0,0,0
4064,1,0,0,1
4064,2,1,0,0
4064,32767,0,0,1
26163,1,0,0,0
26163,2,0,0,0
26163,3,1,0,0
26163,4,1,0,0
26163,32767,0,0,0
8308,1,0,0,2
8308,2,0,1,1
8308,3,0,1,1
8308,4,2,0,0
8308,32767,0,0,2
3723,1,0,0,1
3723,2,2,0,0
3723,3,0,2,0
3723,4,0,1,1
3723,32767,0,0,1
5051,1,0,2,0
5051,2,0,2,0
5051,3,0,1,0
5051,4,1,0,0
5051,32767,2,0,0
179718,1,0,0,1
179718,2,0,1,0
179718,3,1,0,0
179718,4,0,1,0
179718,32767,0,0,1
165283,1,0,0,2
165283,2,2,0,0
165283,32767,0,0,2
136058,1,0,0,2
136058,2,0,0,2
136058,3,0,0,2
136058,4,0,2,0
136058,5,2,2,0
136058,6,1,0,0
136058,32767,0,0,2
260942,1,0,0,2
260942,2,0,1,2
260942,3,1,1,1
260942,4,1,2,0
260942,5,1,1,0
260942,6,1,1,0
260942,7,2,1,0
260942,32767,0,0,1
158198,1,0,0,1
158198,2,1,0,0
158198,32767,0,0,0
41857,1,0,0,0
41857,2,1,0,0
41857,3,0,0,0
41857,4,0,0,0
41857,32767,0,0,0
3840,1,0,0,1
3840,2,2,0,0
3840,3,0,0,1
3840,4,0,0,1
3840,5,0,0,1
3840,6,0,0,1
3840,32767,0,0,1
17457,1,0,0,2
17457,2,1,0,1
17457,3,2,1,1
17457,4,1,1,0
17457,5,0,0,1
17457,6,0,0,1
17457,7,0,0,1
17457,8,0,0,1
17457,32767,0,0,1
36634,1,0,0,3
36634,2,0,2,6
36634,3,0,6,2
36634,4,4,3,1
36634,5,1,0,6
36634,32767,0,0,2
25412,1,0,0,3
25412,2,0,2,2
25412,3,0,4,0
25412,4,4,0,0
25412,5,2,2,0
25412,32767,0,0,3
210179,1,0,0,4
210179,2,0,3,1
210179,3,0,4,0
210179,4,2,2,0
210179,5,1,3,0
210179,6,2,2,0
210179,32767,0,0,2
20634,1,0,0,5
20634,2,3,2,1
20634,32767,1,0,5
159452,1,1,3,1
159452,2,1,6,1
159452,3,2,5,0
159452,4,4,4,0
159452,32767,0,0,1
8567,1,0,0,2
8567,2,1,0,1
8567,3,0,2,0
8567,4,1,0,1
8567,32767,0,0,2
22931,1,0,0,0
22931,2,0,0,0
22931,3,0,0,0
22931,4,0,0,0
22931,5,0,1,0
22931,6,1,0,0
22931,32767,0,0,0
37849,1,0,0,2
37849,2,2,1,0
37849,32767,0,0,1
27296,1,0,0,0
27296,2,0,1,0
27296,3,0,0,0
27296,4,1,0,0
27296,32767,0,0,0
5354,1,0,1,1
5354,2,1,1,0
5354,3,2,0,0
5354,4,1,1,0
5354,5,0,2,0
5354,6,0,1,1
5354,32767,0,0,1
67627,1,0,0,2
67627,2,0,1,1
67627,3,1,1,0
67627,4,2,0,0
67627,32767,0,0,2
3447,1,0,0,0
3447,2,0,0,0
3447,3,0,0,0
3447,4,1,0,0
3447,32767,0,0,0
311659,1,0,0,1
311659,2,0,0,1
311659,3,0,1,0
311659,4,0,1,0
311659,5,1,0,0
311659,6,1,0,0
311659,7,0,1,0
311659,8,0,1,0
311659,9,0,0,1
311659,10,0,0,1
311659,11,0,0,1
311659,12,0,0,1
311659,13,0,0,1
311659,14,0,0,1
311659,15,0,0,1
311659,16,0,0,1
311659,17,0,0,1
311659,18,0,0,1
311659,19,0,0,1
311659,20,0,0,1
311659,32767,0,0,1
20790,1,0,1,2
20790,2,1,0,3
20790,3,1,1,1
20790,4,3,0,0
20790,5,2,1,0
20790,6,2,3,0
20790,7,0,2,1
20790,8,0,1,1
20790,9,0,1,1
20790,10,1,1,1
20790,32767,0,1,1
21095,1,0,1,1
21095,2,0,3,0
21095,3,1,2,0
21095,4,1,3,0
21095,5,1,2,0
21095,6,2,1,0
21095,7,1,2,0
21095,8,1,2,0
21095,32767,0,1,1
221644,1,0,0,1
221644,2,2,2,0
221644,3,1,1,0
221644,4,1,1,0
221644,5,0,0,1
221644,32767,0,0,1
32678,1,3,2,0
32678,2,2,0,2
32678,32767,0,0,3
6368,1,1,1,0
6368,2,1,3,0
6368,3,0,3,0
6368,4,3,2,0
6368,32767,0,0,2
8295,1,0,0,1
8295,2,0,1,0
8295,3,0,1,0
8295,4,1,0,0
8295,32767,0,0,1
813,1,0,0,1
813,2,0,0,1
813,3,0,2,0
813,4,2,0,0
813,32767,0,0,0
117784,1,0,0,2
117784,2,3,1,0
117784,32767,0,0,2
14131,1,0,0,2
14131,2,0,1,1
14131,3,1,1,0
14131,4,2,0,0
14131,32767,2,0,0
6010,1,0,0,1
6010,2,0,1,0
6010,3,1,0,0
6010,4,1,0,0
6010,32767,0,0,1
55706,1,0,0,0
55706,2,0,1,1
55706,3,1,1,0
55706,4,1,1,0
55706,32767,0,0,0
251252,1,0,0,1
251252,2,0,0,1
