bg_id,id,value,bayesaverage
276498,4666,26,7.0134
276498,5497,526,6.71337
264052,5497,456,6.79119
150999,5497,530,6.70588
72225,5497,513,6.72349
204027,5499,240,6.67753
343905,5497,437,6.81168
157403,5499,230,6.69381
256788,5498,31,6.98516
66056,5497,598,6.62651
267319,5499,192,6.7665
230080,5499,223,6.70174
195314,5499,220,6.70803
227515,5497,473,6.77387
200954,5497,524,6.71565
104710,5496,218,6.74477
75449,5497,502,6.73584
75449,5499,201,6.7524
85897,5496,170,6.85793
85897,5497,512,6.724
218509,5497,479,6.76555
156776,4667,38,7.02418
1382,5499,226,6.69968
185589,5497,531,6.70288
104363,5496,212,6.75891
104363,5497,548,6.68381
253284,5499,235,6.68771
164949,4664,67,7.31909
164949,5497,486,6.76077
157809,5497,556,6.67844
157809,5499,232,6.69305
127518,4664,34,7.46863
163154,4664,44,7.42967
141517,5497,520,6.71856
160018,5497,551,6.68313
160018,5499,215,6.71874
284818,5497,488,6.75999
228504,5499,228,6.69907
89409,5497,497,6.743
340466,5496,150,6.9483
229892,5497,462,6.78516
8203,4666,68,6.64586
8203,5499,272,6.6111
22825,4664,180,6.93302
177524,4665,18,6.72515
177524,5499,258,6.63898
171233,5497,604,6.61517
1301,4667,23,7.18557
198454,5498,44,6.7994
284777,5497,495,6.7494
284777,5499,183,6.79549
244654,5497,535,6.69809
270314,5499,199,6.753
217449,4666,53,6.73703
217449,5499,246,6.66615
1822,4664,43,7.43038
130176,5499,225,6.70115
40793,5499,252,6.65403
6830,4666,31,6.97306
136991,5499,245,6.66828
191231,5497,562,6.67446
191231,5499,231,6.69355
23540,5497,434,6.81366
60,5497,546,6.68639
242684,5497,505,6.73098
45986,5497,534,6.69827
272739,5497,468,6.77997
231218,5497,533,6.69882
25568,5497,552,6.6819
222514,5496,175,6.84937
823,5496,282,6.60512
217861,5497,575,6.65276
35497,5499,234,6.68963
35052,4664,115,7.11805
97903,5499,262,6.63316
55427,5497,544,6.68785
266164,5497,467,6.78013
161882,5497,511,6.72477
135382,5496,215,6.75167
191300,5499,221,6.70289
122522,5497,706,6.50863
253499,5497,538,6.69527
153065,5499,242,6.67415
18100,5497,571,6.65964
194880,5499,261,6.63611
134352,5498,48,6.77326
315767,5497,489,6.7568
315767,5499,182,6.80084
221,4664,243,6.81937
221,5496,261,6.64944
91536,5497,653,6.55773
159473,4664,121,7.10594
159473,5497,550,6.68344
270971,5497,549,6.68371
270971,5499,216,6.71588
239472,5496,173,6.85071
239472,5497,541,6.6901
197070,5496,227,6.72567
21523,5496,264,6.64639
1608,4664,89,7.21899
223750,5497,559,6.67688
223750,5499,222,6.70178
551,4664,173,6.95707
233262,5497,523,6.71743
152162,5499,250,6.65517
146312,4665,3,7.03948
146312,5499,244,6.66904
67492,4664,177,6.93762
67492,5496,211,6.76054
142326,5497,592,6.63516
142326,5499,254,6.65172
279254,5497,563,6.66963
279254,5499,236,6.6871
176371,5497,557,6.67732
71671,5496,233,6.71266
71671,5497,586,6.64203
183571,5496,225,6.72853
1634,5496,184,6.8205
164265,5496,185,6.81951
164265,5498,35,6.95357
176544,5497,529,6.70696
245487,4666,32,6.9695
145639,4665,8,6.88751
145639,5499,249,6.65974
207336,5499,255,6.64878
16992,4666,122,6.36953
16992,5499,312,6.54067
68264,4664,38,7.45045
5737,5497,588,6.64063
17329,4665,17,6.73277
94246,4664,113,7.126
94246,5497,554,6.68067
163642,5497,540,6.69256
156091,5496,206,6.77754
11971,5498,74,6.59925
291508,5497,570,6.65972
24068,5498,80,6.58082
323612,5497,498,6.74182
37836,4664,40,7.44118
276894,5499,238,6.68116
241266,5499,237,6.68513
230933,5497,574,6.65444
229265,5497,528,6.70864
318182,5497,494,6.74972
681,4666,69,6.63714
216092,5496,187,6.81608
182694,5496,197,6.80082
91080,4664,70,7.29403
256589,5496,238,6.69669
327,4665,20,6.70353
172931,4665,5,6.98479
37628,5497,593,6.63272
262941,5497,461,6.78701
208024,5496,164,6.88506
175199,5497,583,6.64425
95103,5496,221,6.73954
833,4664,42,7.43246
286751,5496,179,6.83709
181796,5497,547,6.68432
8045,5497,536,6.69744
184151,4667,32,7.05474
234669,16,357,6.90303
234669,5496,194,6.8073
221318,5497,581,6.64775
137649,5496,178,6.83955
137649,5497,565,6.66756
183880,5496,235,6.70587
44163,5497,612,6.60386
124,5497,602,6.62124
27364,5497,606,6.61258
244049,5497,561,6.67479
104020,5497,560,6.67638
121410,5499,273,6.61051
277700,5497,545,6.68709
257518,5496,148,6.95383
261114,5499,239,6.68057
17396,4664,133,7.06564
195162,5497,640,6.57368
205597,5497,600,6.62452
205597,5499,259,6.63838
206051,5498,42,6.82621
278,5497,686,6.52582
187377,5497,618,6.59684
206931,5499,257,6.6403
154246,5497,617,6.59768
154246,5499,271,6.61405
148729,5496,213,6.75576
148729,5497,590,6.63576
34084,5497,594,6.62904
34084,5499,256,6.64301
247236,5497,597,6.62778
151007,4667,37,7.0263
151007,5496,207,6.77269
8989,5497,613,6.60357
140933,5499,280,6.59184
143884,5499,324,6.5166
296237,5497,553,6.68172
171879,5497,566,6.66265
141423,5496,237,6.69994
141423,5497,628,6.59023
329839,5498,26,7.07061
145371,5497,514,6.72266
121297,5497,621,6.59559
204836,5499,264,6.62801
281466,5497,508,6.7269
299960,5497,558,6.67714
230085,5497,567,6.66095
50768,5497,584,6.64402
13823,5497,668,6.5487
13823,5499,299,6.55767
306481,5497,543,6.68946
137297,5499,290,6.57204
128721,5497,555,6.6789
105,5497,654,6.55766
105,5499,295,6.56297
218421,5496,149,6.95197
42910,5497,589,6.63838
91873,5497,578,6.6519
271869,5499,260,6.63761
30381,5497,595,6.62822
82168,5496,265,6.64284
82168,5497,648,6.56263
245476,5499,278,6.60398
126100,5496,192,6.80952
123955,4664,36,7.46584
22141,5497,656,6.55737
22141,5499,289,6.57569
300327,5497,577,6.65236
354,5497,605,6.61511
175324,5496,274,6.62478
527,4666,35,6.92574
173090,5499,310,6.54317
152470,5497,591,6.63573
316546,5499,218,6.71333
244536,5496,284,6.59757
174660,5499,286,6.58075
173101,5497,596,6.628
147303,5499,266,6.62299
228855,5496,242,6.68919
232918,5496,296,6.57116
16395,4666,52,6.74058
19100,5497,622,6.59271
35815,5496,262,6.64869
38159,5498,59,6.69191
180899,5497,599,6.62518
164338,5497,580,6.64977
1115,5497,719,6.49101
104347,5497,643,6.57052
104347,5499,281,6.59152
154386,5499,274,6.60961
157001,5497,568,6.66081
25643,5497,632,6.57999
213266,5499,263,6.62987
102548,5498,75,6.59344
855,5497,615,6.60248
165872,4664,59,7.34966
18258,5497,638,6.57564
273477,5499,269,6.61804
4099,5497,608,6.61068
43443,5499,340,6.49279
251412,5499,277,6.60823
39953,4667,66,6.74265
39953,5497,700,6.51431
113873,4664,61,7.33844
202583,5497,631,6.58115
131014,5499,248,6.66064
23094,5497,610,6.6073
12995,5497,688,6.52374
134253,5496,283,6.60342
223855,5497,601,6.62318
25821,5498,98,6.49076
230,5497,614,6.60295
2507,5497,603,6.61815
160610,5496,209,6.76292
1540,4664,266,6.78068
1540,5496,281,6.60914
132372,5497,645,6.5677
132372,5499,284,6.58445
38823,4664,63,7.33216
346703,5499,276,6.60863
42452,5497,674,6.54472
42452,5499,304,6.55297
57390,5496,240,6.69206
157526,5497,675,6.54371
238638,5497,582,6.64606
10,5499,320,6.52538
191876,5497,630,6.58531
233571,4664,128,7.07863
233571,4667,10,7.35979
60435,5496,236,6.70084
60435,5499,282,6.59015
1159,5497,662,6.55232
1159,5499,297,6.55957
119591,5497,644,6.56907
192074,5499,287,6.58071
165986,5497,619,6.59646
165986,5499,268,6.61909
1261,4666,41,6.855
1261,5497,626,6.5905
326494,5496,199,6.79286
326494,5499,253,6.6528
338834,5499,229,6.69512
111124,5496,254,6.65428
159504,5496,188,6.81282
41916,4665,11,6.79944
41916,5499,309,6.54359
143405,5497,649,6.5616
129736,5498,54,6.74723
61692,4664,126,7.08966
228660,5496,291,6.58794
16986,4666,77,6.57502
16986,5499,326,6.51386
85256,5499,325,6.51582
233961,5499,291,6.56882
219100,5496,223,6.73874
318553,5499,243,6.67193
53093,4664,143,7.03764
256606,5499,270,6.61749
149155,5499,315,6.53618
287084,5499,288,6.57913
191597,5497,623,6.59257
191597,5499,267,6.62171
188547,5496,224,6.7287
205716,5497,664,6.55204
301767,5496,250,6.66243
301767,5499,275,6.60926
276042,5499,265,6.62351
317457,5497,607,6.61235
272453,4667,26,7.16976
272453,5497,642,6.57057
233020,5499,323,6.51764
243759,5496,198,6.79519
826,5499,333,6.50723
12495,5496,269,6.64016
12495,5497,659,6.5542
183006,5499,285,6.5821
269595,5499,279,6.5934
184424,5497,569,6.6599
30618,5498,39,6.9104
103,4664,306,6.70202
103,5496,308,6.54614
9220,5498,123,6.38602
9220,5499,381,6.43924
212516,5497,609,6.60945
215841,5496,248,6.67067
15126,4664,26,7.53577
180040,5497,665,6.55187
83195,5499,341,6.49275
9203,4664,287,6.73724
297978,5499,292,6.5674
159503,5496,279,6.61077
159503,5497,703,6.51189
117985,5497,745,6.46583
117985,5499,318,6.52635
105037,5497,658,6.55466
290484,5496,172,6.8534
134453,5499,308,6.5458
2842,5499,343,6.49127
7805,5499,342,6.49171
2338,5497,698,6.51498
106,5497,683,6.52936
106,5499,306,6.55178
206803,5497,629,6.58913
21441,5497,679,6.53361
159109,5496,278,6.61115
159109,5497,705,6.51017
309630,5497,687,6.5246
1897,5497,721,6.48647
1897,5499,338,6.49438
325635,5497,616,6.60204
224821,5496,257,6.65313
224821,5499,314,6.53748
253608,5497,579,6.65012
150312,5498,95,6.49691
150312,5499,366,6.4621
10640,5496,313,6.53576
39684,5497,650,6.56138
217085,5497,747,6.46525
217085,5499,335,6.5008
299169,5498,57,6.73322
216091,5496,249,6.66946
172385,5497,636,6.57713
166226,5497,641,6.5728
163413,5497,634,6.57911
33604,5498,81,6.57145
232988,5499,313,6.54026
63268,5498,113,6.40538
179460,5497,611,6.60439
127024,5496,331,6.50403
316412,5496,208,6.76601
316412,5497,624,6.59213
293889,5497,680,6.53249
293889,5499,301,6.55637
15,5496,316,6.53225
15,5497,742,6.46737
72991,5497,677,6.53903
72991,5499,298,6.55937
394,4666,96,6.49468
66837,5497,564,6.6695
223770,5499,296,6.56066
215842,5499,305,6.5518
339789,5496,203,6.78186
281655,5496,169,6.85885
281655,5497,587,6.6416
196202,5496,205,6.77964
252526,5498,33,6.97367
202077,5496,217,6.74571
308119,5497,572,6.65841
254591,5496,241,6.6907
142992,5499,327,6.51358
307305,5496,219,6.74445
307305,5497,625,6.5918
307305,5499,283,6.5893
253214,5496,255,6.6538
98527,5496,232,6.7149
264982,5497,635,6.57846
205418,5497,702,6.51242
205418,5499,303,6.55382
878,5499,331,6.50768
199,5499,339,6.49311
179572,5497,730,6.4761
179572,5499,344,6.49126
167513,5497,690,6.52288
22038,5496,302,6.56017
22038,5497,726,6.48224
246663,5497,647,6.56435
29934,5497,691,6.52255
19999,4666,58,6.70584
19999,5497,707,6.50694
116,5499,427,6.39432
37919,5497,663,6.55226
175223,5497,660,6.55391
138431,5496,228,6.72546
138431,5497,684,6.5278
200057,5497,669,6.54855
318560,5497,627,6.59048
204505,5499,317,6.53137
142852,5496,266,6.64222
142852,5499,328,6.51174
113401,5498,77,6.59264
113401,5499,345,6.49051
194690,5499,322,6.52207
5716,5499,358,6.47076
255674,5499,300,6.55755
245422,5498,30,6.98663
94362,5496,311,6.54196
94362,5497,751,6.46103
231484,5499,307,6.55114
9446,4667,74,6.55182
9446,5497,761,6.45155
318983,5497,620,6.59582
139030,5498,109,6.43396
229491,5497,646,6.56643
272533,5497,673,6.54483
176229,5497,775,6.43847
257769,5499,311,6.54209
1403,5499,348,6.4894
244191,5497,696,6.51685
75165,5497,671,6.5458
3284,5496,318,6.53106
42487,5499,349,6.48928
167270,4666,37,6.90918
129051,5497,717,6.49433
19237,5498,105,6.4497
1231,5498,78,6.58785
1231,5499,352,6.48161
282954,5497,676,6.54248
282954,5499,293,6.56617
2122,4667,64,6.75369
902,5497,718,6.4928
66,5497,694,6.51875
242722,4664,10,7.75156
163474,4664,170,6.95976
163474,5496,230,6.71672
169794,5497,667,6.55007
16496,5497,752,6.45956
120523,5496,275,6.61657
199383,5497,678,6.53792
254018,5497,701,6.51332
254018,5499,316,6.53601
181810,5499,369,6.4547
55829,4664,154,7.01625
492,5497,714,6.4975
492,5499,334,6.50459
20542,4664,28,7.52488
109125,5497,633,6.57919
281194,5499,302,6.55564
257614,5499,330,6.50769
196,5496,317,6.53112
196,5497,734,6.47024
6411,4666,65,6.66869
624,4666,106,6.47274
15818,5499,403,6.42401
299684,5497,670,6.54801
3072,4664,242,6.8203
3072,5496,256,6.65377
191894,5498,71,6.6182
101785,4664,367,6.62151
101785,5496,312,6.54177
318009,5497,655,6.55755
71836,5496,355,6.43827
71836,5499,397,6.42606
194517,5497,712,6.49827
302388,5496,272,6.63422
284653,5497,637,6.57611
195544,5497,756,6.4566
172220,5496,252,6.65774
172220,5497,783,6.4316
43022,5497,746,6.46534
165950,5499,353,6.48096
24417,5497,732,6.4728
22877,4664,65,7.32093
310873,5497,639,6.57461
240855,5497,682,6.53125
246761,5499,319,6.52594
216201,5497,766,6.44789
1915,4667,53,6.86769
481,5497,749,6.4643
166857,5497,661,6.55299
144041,5497,697,6.51618
131325,5498,72,6.61207
131325,5499,357,6.47079
594,5497,741,6.46791
18745,5497,724,6.48431
288169,5499,321,6.52231
205317,5496,270,6.63585
205317,5497,778,6.43673
227456,5496,327,6.511
24827,5497,738,6.46866
21550,4666,57,6.70867
438,5499,440,6.38151
7480,4664,124,7.09863
166571,5497,666,6.5507
151771,5496,251,6.66149
148943,5498,66,6.63344
223740,5499,367,6.45663
307002,5497,699,6.51431
271088,5497,733,6.4718
271088,5499,329,6.50879
94104,5497,692,6.52166
131366,5497,835,6.39269
131366,5499,413,6.41034
47055,5496,244,6.67817
47055,5497,693,6.52005
146910,5497,651,6.56048
225244,5499,294,6.56548
204,5497,723,6.4847
172381,5497,727,6.47995
292375,5497,652,6.55788
2397,4666,135,6.31016
13780,5497,729,6.47763
194626,5498,93,6.51809
194626,5499,383,6.43857
423,5497,672,6.54577
170604,5497,681,6.53249
106662,5497,759,6.45368
281946,5496,247,6.6715
244995,5499,365,6.46222
13884,5497,722,6.4859
283294,5497,695,6.51714
125548,5497,796,6.42455
1568,5496,330,6.50597
201,4666,64,6.67737
3955,5498,176,6.20456
143175,5497,713,6.49757
226501,5496,276,6.61254
226501,5497,769,6.445
57925,5497,754,6.4574
57925,5499,356,6.4717
168,5497,811,6.41579
38862,5497,728,6.4782
272682,5497,689,6.52289
254713,5497,716,6.49664
254708,5496,200,6.78908
156714,4667,49,6.89018
242,5496,381,6.39019
242,5497,869,6.35763
131111,4667,17,7.2647
131111,5497,685,6.52607
181524,5496,321,6.52382
181524,5499,407,6.41623
22,5496,286,6.59418
22,5497,782,6.43223
152,5497,709,6.50278
122294,5497,715,6.49672
115,5497,809,6.4172
115,5499,386,6.4382
252929,5499,390,6.43076
193308,5498,62,6.66689
3228,4666,47,6.76634
38343,5497,768,6.44586
92319,5497,735,6.47006
171662,5496,258,6.65247
34194,5499,351,6.48338
58936,5497,704,6.5114
143986,5499,421,6.40148
336794,5496,287,6.59183
22484,4666,42,6.85275
223931,5496,226,6.72775
192860,5499,370,6.45439
176083,5496,346,6.46452
304285,5499,347,6.48961
116954,4666,70,6.63529
116954,5499,373,6.45094
40270,4667,70,6.67866
40270,5497,837,6.39053
2081,4664,68,7.31177
267127,5497,720,6.48698
233678,5499,380,6.43967
61487,4664,31,7.51175
26,5497,763,6.45038
38863,5497,725,6.48361
316858,5497,708,6.50325
272380,4666,25,7.01668
215840,5496,314,6.53428
1829,4664,615,6.35998
123607,5497,757,6.45658
103185,5497,737,6.469
102435,4664,62,7.3353
195043,5498,83,6.55431
195043,5499,391,6.43049
230267,5497,758,6.45374
41933,5497,801,6.4212
264198,5496,243,6.67832
5206,4664,280,6.7548
2987,5499,451,6.36257
96007,5497,711,6.50016
283317,5496,271,6.63458
148951,5497,881,6.34943
2065,4666,40,6.86039
34887,5497,840,6.38932
34887,5499,429,6.39272
246200,5497,753,6.45891
195856,5496,354,6.44531
248158,5496,326,6.51246
248158,5499,377,6.44418
149776,5497,798,6.42352
40209,4664,47,7.42248
55697,5497,750,6.46405
34297,4666,75,6.59646
34297,5499,384,6.43855
3800,5497,748,6.46443
30658,5497,736,6.46981
119,4666,92,6.50209
119,5497,854,6.37834
39339,5496,341,6.47355
312267,5496,277,6.6121
218530,5498,96,6.49462
298371,5499,336,6.49866
1499,4664,106,7.14668
915,5499,458,6.35545
12761,5497,771,6.44188
230889,4667,13,7.29995
230889,5497,764,6.44979
195571,5496,293,6.58419
26457,4664,93,7.1876
619,5497,812,6.41528
619,5499,398,6.42548
33451,5496,347,6.46076
33451,5498,104,6.45334
258444,5499,359,6.46815
314503,5499,354,6.47559
31497,5497,817,6.41065
31497,5499,400,6.42537
24773,5497,779,6.4356
123499,5497,740,6.46806
10093,4664,489,6.46314
187700,4664,357,6.63505
187700,5496,280,6.60961
178054,5496,315,6.53335
178054,5497,794,6.42586
157917,5497,731,6.47545
168609,5497,826,6.40204
268620,5499,387,6.43674
232595,5497,760,6.45282
271319,5499,332,6.50765
929,5498,137,6.30828
701,4664,184,6.93013
14254,5498,68,6.62871
14254,5499,372,6.45261
1544,5498,85,6.53929
230303,5496,289,6.59025
230303,5499,363,6.4631
6351,4665,15,6.76264
99975,5498,89,6.52687
99975,5499,418,6.40793
88827,4664,110,7.14131
149951,4664,108,7.14245
123570,5498,82,6.55511
123570,5499,401,6.42514
147253,5497,781,6.43274
222542,5497,788,6.42794
73369,5497,821,6.40846
205046,5499,371,6.4543
17223,5496,378,6.39334
158900,5497,878,6.35344
29223,5499,434,6.38928
90040,5497,790,6.42775
90040,5499,376,6.4449
244916,5499,379,6.44194
254,4664,111,7.13486
163805,5497,765,6.44853
3565,4664,269,6.77639
3565,5496,298,6.56559
200853,5499,350,6.48903
8098,5498,141,6.28692
257527,5498,64,6.64783
21920,5497,831,6.39707
219101,4664,82,7.24076
494,5499,442,6.38034
193728,4664,69,7.30607
111417,5497,829,6.39925
111417,5499,393,6.42996
21133,4664,134,7.06541
21133,5496,253,6.65659
221769,5496,273,6.63047
221769,5497,739,6.46822
175307,5499,396,6.42814
1198,4666,154,6.24665
1198,5499,503,6.30828
249746,5496,294,6.58192
249746,5497,755,6.45695
29937,5497,795,6.42494
208895,5499,422,6.39938
38545,4666,61,6.69406
183231,5499,394,6.42952
63170,5497,657,6.55486
165948,5497,774,6.43956
165948,5499,362,6.46374
138233,5497,804,6.41983
142079,5496,345,6.46824
103092,5497,784,6.43082
267813,5496,322,6.52065
157413,5497,799,6.42271
172996,5497,772,6.44158
259298,5497,744,6.46617
138649,4667,31,7.06809
284108,5498,56,6.73438
284108,5499,360,6.46678
223215,5499,385,6.43829
139771,4664,313,6.69811
171726,5496,260,6.65002
146221,5497,777,6.43703
107255,5497,822,6.40824
107255,5499,410,6.41315
300753,5498,55,6.7427
143185,5497,900,6.3345
206940,5499,378,6.44278
252446,5497,743,6.46717
136280,5499,389,6.43474
273703,5496,245,6.67542
214396,5499,423,6.39902
235014,5497,780,6.43312
206915,5498,63,6.65099
218804,5497,815,6.41275
297985,5497,770,6.44418
98,4664,670,6.31531
237,4664,234,6.83328
171011,5499,420,6.40244
361,5499,450,6.36357
43868,5496,374,6.39684
43868,5499,459,6.35517
270239,5496,351,6.45472
287938,5496,300,6.56477
287938,5499,346,6.49027
22348,5498,70,6.62321
35435,5497,803,6.42049
35435,5499,388,6.43547
122842,5496,304,6.55368
122842,5497,797,6.42418
986,5497,870,6.35695
2251,5496,332,6.50062
2251,5497,939,6.30414
160902,4667,34,7.03792
112138,4667,77,6.50139
19622,4664,80,7.24384
38713,5498,47,6.77394
123239,5498,67,6.63232
145189,5498,90,6.52541
145189,5499,432,6.39152
8129,5499,414,6.41022
305682,5499,368,6.45645
271615,5499,337,6.4971
300442,5499,405,6.42056
70,5497,834,6.39335
70,5499,412,6.41119
175293,5499,404,6.42241
2393,4666,55,6.71219
277659,5496,231,6.71597
37387,5497,806,6.41972
268201,5499,382,6.43871
285265,5499,374,6.44669
312251,4666,56,6.71043
312251,5497,787,6.42879
180592,5497,807,6.41971
13308,5499,484,6.32249
230305,5496,297,6.56707
230305,5499,392,6.43004
104955,5497,810,6.41605
205610,5499,452,6.35903
182189,5499,438,6.38654
211716,5496,285,6.59469
276830,5497,832,6.39634
32125,5499,461,6.35305
157096,5497,838,6.38998
2808,4664,151,7.02276
15511,4666,84,6.53232
15511,5499,444,6.37331
254192,5496,357,6.43322
730,4664,72,7.28139
37907,5497,805,6.41981
91984,5497,800,6.42234
54137,4666,114,6.42601
169611,5499,416,6.40974
300001,5497,802,6.42068
24310,5496,438,6.28583
24310,5498,179,6.19904
220792,5497,808,6.41884
210232,5496,259,6.6513
38386,5497,861,6.36789
275913,5497,819,6.40975
4636,4666,111,6.44963
1662,4664,129,7.07653
3097,5497,710,6.50131
46396,4666,43,6.83718
46396,5499,395,6.42817
270109,5497,825,6.40428
314088,5497,793,6.42683
310448,5499,361,6.4654
41010,4665,34,6.51031
113636,5497,824,6.40576
285533,5499,355,6.47396
155255,5497,773,6.44073
6205,4664,132,7.06592
180020,5498,212,6.11499
180020,5499,546,6.27427
4396,5497,909,6.32596
4396,5499,460,6.35323
217398,5497,786,6.42922
238393,5497,813,6.41513
35503,5499,436,6.38762
1887,4667,56,6.83772
240567,5497,828,6.40112
240567,5499,402,6.42422
71074,5497,841,6.38924
124172,4666,190,6.15624
124172,5499,509,6.30659
5072,5499,406,6.41756
24742,5497,925,6.31596
38992,5497,843,6.38668
28089,4665,16,6.74683
28089,5499,439,6.3848
235375,4666,101,6.48959
235375,5499,448,6.36717
144529,5497,833,6.39562
37358,5497,842,6.38922
27627,5496,486,6.21497
38765,5497,827,6.40197
57660,5498,49,6.76938
180199,4664,88,7.22781
241831,5497,894,6.33835
241831,5499,457,6.35635
157,5497,868,6.35807
38718,4664,57,7.3631
142961,5496,303,6.55897
142961,5497,820,6.40906
180852,5497,937,6.30486
259081,5499,425,6.39465
295564,5497,785,6.43053
295564,5499,364,6.46252
163370,5497,858,6.37124
163370,5499,408,6.41562
174078,5499,447,6.36853
252752,5497,789,6.42778
267271,5497,776,6.43708
146418,4664,354,6.64122
146418,4667,62,6.77135
24703,5496,342,6.47355
